Source,Target,Type,Id,Label,timeset,Weight
"交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金",中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,Undirected,1876,,,2
"浙江红土创业投资有限公司",杭州红土创业投资有限公司,Undirected,1877,,,2
"香港中央结算有限公司",中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,Undirected,1878,,,2
"中国银河证券股份有限公司客户信用交易担保证券账户",广发证券股份有限公司客户信用交易担保证券账户,Undirected,1879,,,2
"香港中央结算有限公司",中国平安财产保险股份有限公司-传统-普通保险产品,Undirected,1880,,,2
"蔡璇吟",陈丽辉,Undirected,1881,,,2
"陈惠",陈丽辉,Undirected,1882,,,2
"中国建设银行股份有限公司-安信价值精选股票型证券投资基金",全国社保基金一零二组合,Undirected,1883,,,2
"交通银行股份有限公司-农银汇理行业领先混合型证券投资基金",中信银行股份有限公司-农银汇理策略精选混合型证券投资基金,Undirected,1884,,,2
"北京和谐成长投资中心(有限合伙)",中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,Undirected,1885,,,2
"北京和谐成长投资中心(有限合伙)",中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金,Undirected,1886,,,2
"北京和谐成长投资中心(有限合伙)",招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金,Undirected,1887,,,2
"中国建设银行股份有限公司-中欧价值发现股票型证券投资基金",中国工商银行股份有限公司-中欧丰泓沪港深灵活配置混合型证券投资基金,Undirected,1888,,,2
"中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金",中国工商银行股份有限公司-中欧丰泓沪港深灵活配置混合型证券投资基金,Undirected,1890,,,2
"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金",中国工商银行股份有限公司-中欧丰泓沪港深灵活配置混合型证券投资基金,Undirected,1891,,,2
"金明娟",金飚,Undirected,1892,,,2
"中国银行股份有限公司-海富通股票混合型证券投资基金",基本养老保险基金一二零二组合,Undirected,1893,,,2
"中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金",交通银行股份有限公司-易方达科讯混合型证券投资基金,Undirected,1894,,,2
"交通银行股份有限公司-博时新兴成长混合型证券投资基金",中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金,Undirected,1895,,,2
"浙江红土创业投资有限公司",深圳市创新投资集团有限公司,Undirected,1896,,,2
"中国农业银行股份有限公司-长信内需成长混合型证券投资基金",中国农业银行-长信双利优选灵活配置混合型证券投资基金,Undirected,1897,,,2
"中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金",中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金,Undirected,1898,,,2
"中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金",中国工商银行-汇添富均衡增长混合型证券投资基金,Undirected,1899,,,2
"香港中央结算有限公司",中国农业银行股份有限公司-汇添富社会责任混合型证券投资基金,Undirected,1900,,,2
"香港中央结算有限公司",中国工商银行-汇添富均衡增长混合型证券投资基金,Undirected,1901,,,2
"中国华融资产管理股份有限公司",中国农业银行股份有限公司-汇添富社会责任混合型证券投资基金,Undirected,1902,,,2
"中国农业银行股份有限公司-汇添富社会责任混合型证券投资基金",中国工商银行-汇添富均衡增长混合型证券投资基金,Undirected,1903,,,2
"中国农业银行股份有限公司-安信消费医药主题股票型证券投资基金",中国建设银行股份有限公司-安信价值精选股票型证券投资基金,Undirected,1904,,,2
"中国农业银行股份有限公司-安信消费医药主题股票型证券投资基金",中国银行股份有限公司-上投摩根核心成长股票型证券投资基金,Undirected,1905,,,2
"中国建设银行股份有限公司-安信价值精选股票型证券投资基金",中国银行股份有限公司-上投摩根核心成长股票型证券投资基金,Undirected,1906,,,2
"全国社保基金一零二组合",中国银行股份有限公司-上投摩根核心成长股票型证券投资基金,Undirected,1907,,,2
"香港中央结算有限公司",中国银行-华夏回报二号证券投资基金,Undirected,1908,,,2
"东方富海(芜湖)股权投资基金(有限合伙)",东方富海(芜湖)二号股权投资基金(有限合伙),Undirected,1909,,,2
"中国联合网络通信集团有限公司",中国电信集团有限公司,Undirected,1910,,,2
"云南国际信托有限公司-聚信5号集合资金信托计划",华润深国投信托有限公司-润之信28期集合资金信托计划,Undirected,1911,,,2
"中国国际金融股份有限公司",华润深国投信托有限公司-润之信28期集合资金信托计划,Undirected,1912,,,2
"英大泰和人寿保险股份有限公司-传统保险产品",英大泰和财产保险股份有限公司-自有资金,Undirected,1913,,,2
"香港中央结算有限公司",韩红昌,Undirected,1914,,,2
"招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金",韩红昌,Undirected,1915,,,2
"华润深国投信托有限公司-润之信20期集合资金信托计划",云南国际信托有限公司-聚信5号集合资金信托计划,Undirected,1916,,,2
"中国证券金融股份有限公司",中国银行股份有限公司-招商中证白酒指数分级证券投资基金,Undirected,1917,,,2
"中国农业银行股份有限公司-易方达消费行业股票型证券投资基金",中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001深,Undirected,1918,,,2
"中国银行股份有限公司-易方达中小盘混合型证券投资基金",中国银行股份有限公司-招商中证白酒指数分级证券投资基金,Undirected,1919,,,2
"张广全",王国华,Undirected,1920,,,2
"宜宾市国有资产经营有限公司",中央汇金资产管理有限责任公司,Undirected,1921,,,2
"中国农业银行股份有限公司-易方达消费行业股票型证券投资基金",阿布达比投资局,Undirected,1922,,,2
"长安国际信托股份有限公司-长安信托-长安投资974号(浙银资本)证券投资集合资金信托计划",厦门国际信托有限公司-证德一号证券投资集合资金信托计划,Undirected,1923,,,2
"新和成控股集团有限公司",中央汇金资产管理有限责任公司,Undirected,1924,,,2
"中央汇金资产管理有限责任公司",红土创新基金-银河证券-深圳市创新投资集团有限公司,Undirected,1925,,,2
"中央汇金资产管理有限责任公司",马晓兰,Undirected,1926,,,2
"中央汇金资产管理有限责任公司",浙江锦鑫建设工程有限公司,Undirected,1927,,,2
"中央汇金资产管理有限责任公司",蓝歆旻,Undirected,1928,,,2
"广州新华城市发展产业投资企业(有限合伙)",广州国寿城市发展产业投资企业(有限合伙),Undirected,1929,,,2
"广州新华城市发展产业投资企业(有限合伙)",中央汇金资产管理有限责任公司,Undirected,1930,,,2
"广州国寿城市发展产业投资企业(有限合伙)",中央汇金资产管理有限责任公司,Undirected,1931,,,2
"广州无线电集团有限公司",赵友永,Undirected,1932,,,2
"广州无线电集团有限公司",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1933,,,2
"赵友永",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1934,,,2
"中国建设银行股份有限公司-国泰互联网+股票型证券投资基金",招商银行股份有限公司-国泰新经济灵活配置混合型证券投资基金,Undirected,1935,,,2
"香港中央结算有限公司",中国光大银行股份有限公司-大成策略回报混合型证券投资基金,Undirected,1937,,,4
"程洁",周新勇,Undirected,1938,,,2
"云南国际信托有限公司-汇赢5号集合资金信托计划",云南国际信托有限公司-合顺13号集合资金信托计划,Undirected,1939,,,2
"中国工商银行股份有限公司-易方达科翔混合型证券投资基金",中国银行-易方达平稳增长证券投资基金,Undirected,1940,,,2
"中国建设银行股份有限公司-易方达国防军工混合型证券投资基金",香港中央结算有限公司,Undirected,1941,,,4
"陈世辉",欧阳江,Undirected,1942,,,2
"马信琪",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1944,,,2
"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",海通开元投资有限公司,Undirected,1945,,,2
"全国社保基金一零二组合",南山人寿保险股份有限公司-自有资金,Undirected,1946,,,2
"江西赣粤高速公路股份有限公司",香港中央结算有限公司,Undirected,1947,,,2
"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",全国社保基金四一八组合,Undirected,1948,,,2
"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",中国银行股份有限公司-上投摩根核心成长股票型证券投资基金,Undirected,1949,,,2
"全国社保基金一一六组合",中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,Undirected,1950,,,2
"上海景林景麒投资中心(有限合伙)",上海景林景途投资中心(有限合伙),Undirected,1951,,,2
"香港中央结算有限公司",TEMASEK FULLERTONALPHA PTE LTD,Undirected,1952,,,2
GIC PRIVATE LIMITED,中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,Undirected,1953,,,2
GIC PRIVATE LIMITED,摩根士丹利投资管理公司-摩根士丹利中国A股基金,Undirected,1954,,,2
TEMASEK FULLERTONALPHA PTE LTD,中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,Undirected,1955,,,2
"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",中国工商银行-嘉实策略增长混合型证券投资基金,Undirected,1956,,,2
"中央汇金资产管理有限责任公司",百年人寿保险股份有限公司-传统保险产品,Undirected,1957,,,2
"中央汇金资产管理有限责任公司",孙鸣,Undirected,1958,,,2
"中国乐凯集团有限公司",中央汇金资产管理有限责任公司,Undirected,1959,,,2
"中央汇金资产管理有限责任公司",施玉庆,Undirected,1960,,,2
"香港中央结算有限公司",兴业银行股份有限公司-兴全全球视野股票型证券投资基金,Undirected,1961,,,2
"华泰证券股份有限公司",徐耿荣,Undirected,1962,,,2
"华泰证券股份有限公司",华润深国投信托有限公司-润之信23期集合资金信托计划,Undirected,1963,,,2
"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",兴业银行股份有限公司-兴全趋势投资混合型证券投资基金,Undirected,1964,,,2
"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",天安人寿保险股份有限公司-传统产品,Undirected,1965,,,2
"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金,Undirected,1966,,,2
"陈俊岭",詹任宁,Undirected,1967,,,2
"全国社保基金四一四组合",全国社保基金一一四组合,Undirected,1968,,,2
"全国社保基金一一四组合",交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金,Undirected,1969,,,2
"全国社保基金一一四组合",中国工商银行-浦银安盛价值成长混合型证券投资基金,Undirected,1970,,,2
"平安资管-工商银行-如意2号资产管理产品",中国平安人寿保险股份有限公司-分红-个险分红,Undirected,1971,,,2
"光大兴陇信托有限责任公司-光大信托·聚金9号证券投资集合资金信托计划",华宝信托有限责任公司-“辉煌”85号单一资金信托,Undirected,1972,,,2
"鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合",招商银行股份有限公司-鹏华创新驱动混合型证券投资基金,Undirected,1974,,,2
"雷立军",胡志炜,Undirected,1975,,,2
"华润深国投信托有限公司-润之信56期集合资金信托计划",华润深国投信托有限公司-润之信25期集合资金信托计划,Undirected,1976,,,2
"中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)",中国银行股份有限公司-国泰智能装备股票型证券投资基金,Undirected,1977,,,2
"中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)",全国社保基金一零四组合,Undirected,1978,,,2
"交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金",全国社保基金一零四组合,Undirected,1979,,,2
"任艳萍",刘月明,Undirected,1980,,,2
"香港中央结算有限公司",中国建设银行股份有限公司-嘉实新消费股票型证券投资基金,Undirected,1982,,,2
"香港中央结算有限公司",中国银行股份有限公司-嘉实核心优势股票型发起式证券投资基金,Undirected,1983,,,2
"中央汇金资产管理有限责任公司",中国银行股份有限公司-嘉实价值精选股票型证券投资基金,Undirected,1984,,,2
"中央汇金资产管理有限责任公司",中国建设银行股份有限公司-嘉实新消费股票型证券投资基金,Undirected,1985,,,2
"中央汇金资产管理有限责任公司",中国银行股份有限公司-嘉实核心优势股票型发起式证券投资基金,Undirected,1986,,,2
"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金",中国银行股份有限公司-嘉实核心优势股票型发起式证券投资基金,Undirected,1987,,,2
"香港中央结算有限公司",东证资管-招行-东方红内需增长集合资产管理计划,Undirected,1988,,,2
"中央汇金资产管理有限责任公司",中国银行股份有限公司-海富通股票混合型证券投资基金,Undirected,1989,,,2
"中国人民人寿保险股份有限公司-分红-个险分红",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1990,,,2
"香港中央结算有限公司",中国银行-华夏大盘精选证券投资基金,Undirected,1991,,,2
"中国宝安集团股份有限公司",中央汇金资产管理有限责任公司,Undirected,1992,,,2
"武汉国有资产经营有限公司",中央汇金资产管理有限责任公司,Undirected,1993,,,2
"华润深国投信托有限公司-赤子之心成长集合资金信托计划",华润深国投信托有限公司-赤子之心价值集合资金信托计划,Undirected,1994,,,2
"中国证券金融股份有限公司",中国农业银行股份有限公司-财通多策略福享混合型证券投资基金,Undirected,1995,,,2
"中国证券金融股份有限公司",中国工商银行股份有限公司-财通多策略福瑞定期开放混合型发起式证券投资基金,Undirected,1996,,,2
"中央汇金资产管理有限责任公司",中国工商银行股份有限公司-银华鑫盛定增灵活配置混合型证券投资基金,Undirected,1997,,,2
"中央汇金资产管理有限责任公司",中国农业银行股份有限公司-财通多策略福享混合型证券投资基金,Undirected,1998,,,2
"中央汇金资产管理有限责任公司",中国工商银行股份有限公司-财通多策略福瑞定期开放混合型发起式证券投资基金,Undirected,1999,,,2
"中国农业银行股份有限公司-财通多策略福享混合型证券投资基金",中国工商银行股份有限公司-财通多策略福瑞定期开放混合型发起式证券投资基金,Undirected,2000,,,2
"李达欢",胡小林,Undirected,2001,,,2
"国药控股股份有限公司",中央汇金资产管理有限责任公司,Undirected,2002,,,2
"北京昊青财富投资管理有限公司-昊青价值稳健8号投资基金",中央汇金资产管理有限责任公司,Undirected,2003,,,2
"上海久事(集团)有限公司",中央汇金资产管理有限责任公司,Undirected,2004,,,2
"昝圣达",中央汇金资产管理有限责任公司,Undirected,2005,,,2
"中央汇金资产管理有限责任公司",华融证券股份有限公司,Undirected,2006,,,2
"中国平安人寿保险股份有限公司-自有资金",香港中央结算有限公司,Undirected,2007,,,2
"新华都实业集团股份有限公司",陈发树,Undirected,2008,,,2
"中国人民财产保险股份有限公司-传统-普通保险产品",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,2009,,,2
"中国华电集团财务有限公司",中央汇金资产管理有限责任公司,Undirected,2010,,,2
"阳光财产保险股份有限公司-传统-普通保险产品",中国证券金融股份有限公司,Undirected,2011,,,2
"阳光财产保险股份有限公司-传统-普通保险产品",中央汇金资产管理有限责任公司,Undirected,2012,,,2
"中国证券金融股份有限公司",陈树雄,Undirected,2013,,,2
"工银瑞信基金-工商银行-特定客户资产管理",中国工商银行股份有限公司企业年金计划-中国建设银行股份有限公司,Undirected,2014,,,2
"中央汇金资产管理有限责任公司",黄敏,Undirected,2015,,,2
"广西投资集团有限公司",中央汇金资产管理有限责任公司,Undirected,2016,,,2
"株洲市国有资产投资控股集团有限公司",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,2017,,,2
"中央汇金资产管理有限责任公司",林要兴,Undirected,2018,,,2
"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)",林要兴,Undirected,2019,,,2
"山西省经济建设投资集团有限公司",中央汇金资产管理有限责任公司,Undirected,2020,,,2
"中央汇金资产管理有限责任公司",安洪刚,Undirected,2021,,,2
"中国银行股份有限公司-招商中证白酒指数分级证券投资基金",宁波银行股份有限公司-银华盛世精选灵活配置混合型发起式证券投资基金,Undirected,2022,,,2
"长电资本控股有限责任公司",香港中央结算有限公司,Undirected,2023,,,2
"三环集团有限公司",中央汇金资产管理有限责任公司,Undirected,2024,,,2
"中国证券金融股份有限公司",中国长江三峡集团有限公司,Undirected,2025,,,2
"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金",招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF),Undirected,2026,,,2
"全国社保基金一一三组合",中国农业银行-大成创新成长混合型证券投资基金(LOF),Undirected,2027,,,2
"基本养老保险基金八零二组合",中国农业银行-大成创新成长混合型证券投资基金(LOF),Undirected,2028,,,2
"中央汇金资产管理有限责任公司",杨全玉,Undirected,2029,,,2
"全国社保基金六零四组合",香港中央结算有限公司,Undirected,2030,,,2
"中央汇金资产管理有限责任公司",中国农业银行股份有限公司-安信比较优势灵活配置混合型证券投资基金,Undirected,2031,,,2
"香港中央结算有限公司",中国农业银行股份有限公司-大成景阳领先混合型证券投资基金,Undirected,2033,,,2
"普天东方通信集团有限公司",中央汇金资产管理有限责任公司,Undirected,2034,,,2
"中央汇金资产管理有限责任公司",王萍,Undirected,2035,,,2
"王萍",香港中央结算有限公司,Undirected,2036,,,2
"中央汇金资产管理有限责任公司",平安大华基金-平安银行-国海证券股份有限公司,Undirected,2038,,,2
"中央汇金资产管理有限责任公司",交通银行股份有限公司-富国天益价值混合型证券投资基金,Undirected,2039,,,2
"交通银行股份有限公司-富国天益价值混合型证券投资基金",中国银行股份有限公司-富国改革动力混合型证券投资基金,Undirected,2040,,,2
"香港中央结算有限公司",中国工商银行股份有限公司-富国文体健康股票型证券投资基金,Undirected,2041,,,2
"中央汇金资产管理有限责任公司",中国工商银行股份有限公司企业年金计划-中国建设银行股份有限公司,Undirected,2042,,,4
"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",全国社保基金一一五组合,Undirected,2044,,,2
"国泰君安证券-建设银行-国泰君安君得鑫股票集合资产管理计划",全国社保基金一一零组合,Undirected,2045,,,2
"中央汇金资产管理有限责任公司",陈勇,Undirected,2046,,,2
"中央汇金资产管理有限责任公司",全国社保基金四零二组合,Undirected,2047,,,2
"中国银行股份有限公司-海富通股票混合型证券投资基金",全国社保基金一一六组合,Undirected,2048,,,2
"伟星集团有限公司",章卡鹏,Undirected,2049,,,2
"伟星集团有限公司",张三云,Undirected,2050,,,2
"伟星集团有限公司",基本养老保险基金一零零五组合,Undirected,2051,,,2
"香港中央结算有限公司",基本养老保险基金一零零五组合,Undirected,2052,,,2
"章卡鹏",张三云,Undirected,2053,,,2
"章卡鹏",基本养老保险基金一零零五组合,Undirected,2054,,,2
"张三云",基本养老保险基金一零零五组合,Undirected,2055,,,2
"中国证券金融股份有限公司",新华人寿保险股份有限公司-分红-个人分红-018L-FH002深,Undirected,2056,,,2
"谢建勇",王钰,Undirected,2057,,,2
"中央汇金资产管理有限责任公司",易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托,Undirected,2058,,,2
"长安国际信托股份有限公司-长安信托-长安投资974号(浙银资本)证券投资集合资金信托计划",香港中央结算有限公司,Undirected,2059,,,2
"长安国际信托股份有限公司-长安信托-长安投资904号(浙银资本)证券投资集合资金信托计划",厦门国际信托有限公司-证德一号证券投资集合资金信托计划,Undirected,2060,,,2
"中央汇金资产管理有限责任公司",中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金,Undirected,2061,,,2
"中央汇金资产管理有限责任公司",中国工商银行-上投摩根内需动力股票型证券投资基金,Undirected,2062,,,2
"全国社保基金一一八组合",中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,Undirected,2063,,,2
"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金,Undirected,2064,,,2
"全国社保基金四零六组合",魁北克储蓄投资集团,Undirected,2065,,,2
"香港中央结算有限公司",中国银行股份有限公司-华夏稳盛灵活配置混合型证券投资基金,Undirected,2066,,,2
"中国平煤神马能源化工集团有限责任公司",中央汇金资产管理有限责任公司,Undirected,2067,,,2
"中央汇金资产管理有限责任公司",河南省兆腾投资有限公司,Undirected,2068,,,2
"中信证券股份有限公司",东方证券股份有限公司,Undirected,2069,,,2
"中央汇金资产管理有限责任公司",胡玉兰,Undirected,2070,,,2
"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)",徐以芳,Undirected,2071,,,2
"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)",中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,Undirected,2072,,,2
"万忠波",重庆国际信托股份有限公司-融信通系列单一信托10号,Undirected,2073,,,2
"周晨",中央汇金资产管理有限责任公司,Undirected,2074,,,2
"赵建平",中央汇金资产管理有限责任公司,Undirected,2075,,,2
"中央汇金资产管理有限责任公司",李俊,Undirected,2076,,,2
"中央汇金资产管理有限责任公司",李才坤,Undirected,2079,,,2
"华夏银行股份有限公司-德盛精选股票证券投资基金",中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,Undirected,2080,,,2
"中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金",交通银行股份有限公司-易方达科讯混合型证券投资基金,Undirected,2081,,,2
"中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金",中国农业银行股份有限公司-汇添富社会责任混合型证券投资基金,Undirected,2082,,,2
"中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金",中国工商银行股份有限公司-易方达新常态灵活配置混合型证券投资基金,Undirected,2083,,,2
"交通银行股份有限公司-易方达科讯混合型证券投资基金",中国工商银行股份有限公司-易方达新常态灵活配置混合型证券投资基金,Undirected,2084,,,2
"中央汇金资产管理有限责任公司",余文光,Undirected,2085,,,2
"兴业银行股份有限公司-中邮战略新兴产业混合型证券投资基金",中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001深,Undirected,2087,,,2
"博时基金管理有限公司-社保基金四一九组合",中国农业银行股份有限公司-博时创业成长混合型证券投资基金,Undirected,2088,,,2
"中国工商银行-博时第三产业成长混合型证券投资基金",博时基金管理有限公司-社保基金四一九组合,Undirected,2089,,,2
"华泰证券股份有限公司",林燕双,Undirected,2090,,,2
"陈惠",蔡璇吟,Undirected,2091,,,2
"任艳萍",中信证券股份有限公司,Undirected,2092,,,2
"日照港集团有限公司",香港中央结算有限公司,Undirected,2093,,,2
"兖矿集团有限公司",中央汇金资产管理有限责任公司,Undirected,2094,,,2
"兖矿集团有限公司",香港中央结算有限公司,Undirected,2095,,,2
"中国华能集团有限公司",中国证券金融股份有限公司,Undirected,2096,,,2
"中国通用技术(集团)控股有限责任公司",中央汇金资产管理有限责任公司,Undirected,2097,,,2
"中国通用技术(集团)控股有限责任公司",中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,Undirected,2098,,,2
"中国通用技术(集团)控股有限责任公司",招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金,Undirected,2099,,,2
"云天化集团有限责任公司",云南省工业投资控股集团有限责任公司,Undirected,2101,,,2
"中国人民财产保险股份有限公司-传统-普通保险产品-008C-CT001沪",中国人民人寿保险股份有限公司-分红-个险分红,Undirected,2102,,,2
"华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划",华鑫国际信托有限公司-华鑫信托·民鑫20号证券投资集合资金信托计划,Undirected,2103,,,2
"中兵投资-广发证券-17中兵EB担保及信托财产专户",招商证券股份有限公司,Undirected,2104,,,2
"中兵投资-广发证券-17中兵EB担保及信托财产专户",中信建投证券股份有限公司,Undirected,2105,,,2
"中兵投资-广发证券-17中兵EB担保及信托财产专户",中央汇金资产管理有限责任公司,Undirected,2106,,,2
"中兵投资管理有限责任公司",招商证券股份有限公司,Undirected,2107,,,2
"中兵投资管理有限责任公司",中信建投证券股份有限公司,Undirected,2108,,,2
"山东省商业集团有限公司",山东省国有资产投资控股有限公司,Undirected,2109,,,2
"山东省商业集团有限公司",山东世界贸易中心,Undirected,2110,,,2
"东方国际(集团)有限公司",中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,Undirected,2111,,,2
"华夏幸福基业控股股份公司",青岛城投金融控股集团有限公司,Undirected,2112,,,2
"中国平安人寿保险股份有限公司-万能-个险万能",中国证券金融股份有限公司,Undirected,2113,,,2
"中国证券金融股份有限公司",交通银行股份有限公司-华安策略优选混合型证券投资基金,Undirected,2114,,,2
"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金",王华锋,Undirected,2115,,,2
"山西省经济建设投资集团有限公司",山西省旅游投资控股集团有限公司,Undirected,2116,,,2
"中央汇金资产管理有限责任公司",山西省科技基金发展有限公司,Undirected,2117,,,2
UBS AG,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),Undirected,2118,,,2
"招商证券股份有限公司",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,2120,,,2
"中国中材股份有限公司",中国工商银行-招商核心价值混合型证券投资基金,Undirected,2121,,,2
"中央汇金资产管理有限责任公司",国家第一养老金信托公司-自有资金,Undirected,2122,,,2
"中央汇金资产管理有限责任公司",前海人寿保险股份有限公司-分红保险产品华泰组合,Undirected,2123,,,2
"全国社保基金一零四组合",全国社保基金一一六组合,Undirected,2124,,,2
"张健",袁芳,Undirected,2125,,,2
"中国建设银行股份有限公司-银华富裕主题混合型证券投资基金",中国银行股份有限公司-招商中证白酒指数分级证券投资基金,Undirected,2126,,,2
"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",北京凤山投资有限责任公司,Undirected,2127,,,2
"北京凤山投资有限责任公司",北京坤藤投资有限责任公司,Undirected,2128,,,2
"北京首都旅游集团有限责任公司",领航投资澳洲有限公司-领航新兴市场股指基金(交易所),Undirected,2130,,,2
"香港中央结算有限公司",中欧基金-中国银行-平安人寿-中欧基金-平安人寿委托投资1号资产管理计划,Undirected,2131,,,2
"太原钢铁(集团)有限公司",嘉实基金-农业银行-嘉实中证金融资产管理计划,Undirected,2132,,,2
"南方水泥有限公司",罗金海,Undirected,2133,,,2
"全国社保基金一零三组合",全国社保基金一一零组合,Undirected,2134,,,2
"香港中央结算有限公司",全国社保基金四零二组合,Undirected,2135,,,2
"中国证券金融股份有限公司",中国国际电视总公司,Undirected,2136,,,2
"中国联合网络通信集团有限公司",香港中央结算有限公司,Undirected,2137,,,2
"中国建设银行股份有限公司-易方达国防军工混合型证券投资基金",中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金,Undirected,2140,,,2
"中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金",上海旭诺资产管理有限公司-旭诺成长对冲3号证券投资基金,Undirected,2141,,,2
"中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金",上海旭诺资产管理有限公司,Undirected,2142,,,2
"中国证券金融股份有限公司",中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF),Undirected,2143,,,2
"上海海烟投资管理有限公司",云南合和(集团)股份有限公司,Undirected,2144,,,2
"中央汇金资产管理有限责任公司",交通银行股份有限公司-华安策略优选混合型证券投资基金,Undirected,2145,,,2
"辽宁出版集团有限公司",领航投资澳洲有限公司-领航新兴市场股指基金(交易所),Undirected,2147,,,2
"严雅凤",领航投资澳洲有限公司-领航新兴市场股指基金(交易所),Undirected,2148,,,2
"中国联合网络通信集团有限公司",中央汇金资产管理有限责任公司,Undirected,2149,,,2
"李梅",香港中央结算有限公司,Undirected,2150,,,2
"甘肃省国有资产投资集团有限公司",中央汇金资产管理有限责任公司,Undirected,2151,,,2
"中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金",招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金,Undirected,2152,,,2
"中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金",中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金,Undirected,2153,,,2
"兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)",中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金,Undirected,2154,,,2
"中国证券金融股份有限公司",易武,Undirected,2155,,,2
"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",中国光大银行股份有限公司-光大保德信量化核心证券投资基金,Undirected,2156,,,2
